pdbid,sample_size,preset,avg_abag_dockq,avg_ranking_confidence,avg_min_pmidockq,avg_TM_normalized_reference
8jg5,11,all,0.5182,0.14759999999999998,0.1146,0.4978
8jg5,12,all,0.5092,0.117,0.18960000000000005,0.49920000000000003
8jg5,13,all,0.5328,0.1272,0.1146,0.5164
8jg5,14,all,0.5666,0.1442,0.15639999999999998,0.5532
8jg5,15,all,0.5622,0.10600000000000001,0.132,0.5514000000000001
8jg5,16,all,0.5641999999999999,0.1576,0.1668,0.5488000000000001
8jg5,17,all,0.56,0.1638,0.1606,0.5436
8jg5,18,all,0.5576,0.1294,0.1226,0.5357999999999999
8jg5,19,all,0.606,0.11199999999999999,0.18100000000000002,0.592
8jg5,20,all,0.5840000000000001,0.1142,0.1266,0.565
8jg5,21,all,0.5922,0.0956,0.09160000000000001,0.5763999999999999
8jg5,22,all,0.6005999999999999,0.07780000000000001,0.13279999999999997,0.587
8jg5,23,all,0.6091999999999999,0.10300000000000001,0.17939999999999998,0.5967999999999999
8jg5,24,all,0.6252,0.1574,0.15500000000000003,0.6096
8jg5,25,all,0.6132,0.10800000000000001,0.10799999999999998,0.6002000000000001
8jg5,26,all,0.6227999999999999,0.08259999999999999,0.1258,0.6096
8jg5,27,all,0.606,0.1308,0.0784,0.5844
8jg5,28,all,0.6211999999999999,0.07759999999999999,0.145,0.6045999999999999
8jg5,29,all,0.611,0.0742,0.1524,0.5928
8jg5,30,all,0.6312000000000001,0.11220000000000001,0.1942,0.6175999999999999
8jg5,31,all,0.6246,0.1,0.17739999999999995,0.6186
8jg5,32,all,0.6252,0.0814,0.11359999999999999,0.6062000000000001
8jg5,33,all,0.6334000000000001,0.0798,0.106,0.6206
8jg5,34,all,0.6428,0.07300000000000001,0.1816,0.6206
8jg5,35,all,0.6417999999999999,0.10640000000000001,0.163,0.6374000000000001
8jg5,36,all,0.6437999999999999,0.0858,0.15180000000000002,0.631
8jg5,37,all,0.6376,0.07579999999999999,0.1254,0.6186
8jg5,38,all,0.6478,0.1134,0.10679999999999999,0.6336
8jg5,39,all,0.647,0.09219999999999999,0.1364,0.6284000000000001
8jg5,40,all,0.6358,0.08500000000000002,0.13419999999999999,0.6198
8sic,1,all,0.7707999999999999,0.7707999999999999,0.7707999999999999,0.7707999999999999
8sic,2,all,0.7770000000000001,0.7604000000000001,0.7637999999999998,0.7694
8sic,3,all,0.7822,0.7734000000000002,0.7757999999999999,0.7782000000000001
8sic,4,all,0.784,0.7671999999999999,0.7686,0.7776
8sic,5,all,0.7828000000000002,0.769,0.7710000000000002,0.7760000000000001
8sic,6,all,0.7858000000000002,0.7656000000000001,0.769,0.7762
8sic,7,all,0.7864,0.7694000000000001,0.7700000000000001,0.7778000000000002
8sic,8,all,0.7879999999999999,0.7716000000000001,0.7714,0.7767999999999999
8sic,9,all,0.7864,0.7592,0.7594000000000001,0.7774000000000001
8sic,10,all,0.7884,0.7682000000000001,0.7680000000000001,0.7772
8sic,11,all,0.7918,0.7616,0.7676000000000001,0.7769999999999999
8sic,12,all,0.7903999999999999,0.7724,0.7736,0.7816000000000001
8sic,13,all,0.7916000000000001,0.7672,0.7650000000000001,0.7794000000000003
8sic,14,all,0.7903999999999999,0.7706000000000001,0.7698,0.7756000000000001
8sic,15,all,0.7919999999999999,0.7594,0.7545999999999999,0.7794
8sic,16,all,0.7944000000000001,0.7632000000000001,0.7609999999999999,0.7758000000000002
8sic,17,all,0.7944000000000001,0.764,0.7684000000000001,0.7806000000000002
8sic,18,all,0.7956,0.7668000000000003,0.7702,0.7794
8sic,19,all,0.7934,0.7634000000000001,0.7592,0.7748
8sic,20,all,0.7943999999999999,0.7558,0.7534000000000001,0.7832000000000001
8sic,21,all,0.7938,0.7714,0.7706000000000001,0.7790000000000002
8sic,22,all,0.7968000000000001,0.7666,0.7626000000000001,0.7826000000000001
8sic,23,all,0.7953999999999999,0.7677999999999998,0.7646,0.7796
8sic,24,all,0.7958,0.7746000000000001,0.7704000000000001,0.7826000000000001
8sic,25,all,0.7959999999999999,0.7613999999999999,0.7569999999999999,0.7780000000000001
8sic,26,all,0.7962,0.7698,0.7622,0.7784
8sic,27,all,0.799,0.7748,0.7686,0.782
8sic,28,all,0.7958,0.7628000000000001,0.7594000000000001,0.7834
8sic,29,all,0.7985999999999999,0.7680000000000002,0.7598000000000001,0.7841999999999999
8sic,30,all,0.7974,0.7659999999999999,0.7639999999999999,0.7826
8sic,31,all,0.7955999999999998,0.7680000000000001,0.7602000000000001,0.7810000000000002
8sic,32,all,0.7969999999999999,0.7697999999999999,0.7647999999999999,0.7800000000000002
8sic,33,all,0.7951999999999998,0.7664000000000002,0.7592000000000002,0.7782000000000001
8sic,34,all,0.7979999999999998,0.7524000000000001,0.7432,0.7844000000000001
8sic,35,all,0.7959999999999999,0.7696000000000001,0.7648,0.7844
8sic,36,all,0.7994,0.7489999999999999,0.7442,0.782
8sic,37,all,0.7984,0.7596,0.7546,0.7810000000000002
8sic,38,all,0.7978000000000001,0.7621999999999999,0.7561999999999999,0.7826000000000002
8sic,39,all,0.7998000000000002,0.7604000000000001,0.7572,0.785
8sic,40,all,0.8018,0.7652,0.7552000000000001,0.784
8v52,1,all,0.037200000000000004,0.037200000000000004,0.037200000000000004,0.037200000000000004
8v52,2,all,0.0386,0.037200000000000004,0.037200000000000004,0.0376
8v52,3,all,0.057400000000000014,0.053,0.053,0.05500000000000001
8v52,4,all,0.095,0.037000000000000005,0.054000000000000006,0.0904
8v52,5,all,0.11939999999999998,0.053,0.07,0.11579999999999999
8v52,6,all,0.1604,0.11919999999999999,0.1356,0.1596
8v52,7,all,0.15560000000000002,0.08639999999999999,0.08639999999999999,0.1494
8v52,8,all,0.22479999999999997,0.08579999999999999,0.08599999999999998,0.22119999999999998
8v52,9,all,0.18119999999999997,0.0692,0.0862,0.174
8v52,10,all,0.24859999999999996,0.0694,0.1356,0.24299999999999997
8v52,11,all,0.2654,0.053399999999999996,0.087,0.2598
8v52,12,all,0.23159999999999997,0.0364,0.07,0.22279999999999997
8v52,13,all,0.3686,0.103,0.11939999999999998,0.36479999999999996
8v52,14,all,0.3655999999999999,0.087,0.12059999999999998,0.3604
8v52,15,all,0.3118,0.10379999999999999,0.1204,0.30219999999999997
8v52,16,all,0.4514,0.0694,0.13599999999999998,0.44380000000000003
8v52,17,all,0.39819999999999994,0.0698,0.08619999999999997,0.3868
8v52,18,all,0.39880000000000004,0.037000000000000005,0.0868,0.39019999999999994
8v52,19,all,0.45799999999999996,0.0698,0.11979999999999999,0.4518
8v52,20,all,0.49579999999999996,0.11919999999999999,0.1686,0.48879999999999996
8v52,21,all,0.429,0.0364,0.0528,0.4235999999999999
8v52,22,all,0.3904000000000001,0.037000000000000005,0.05340000000000001,0.3836
8v52,23,all,0.4168,0.0364,0.0528,0.409
8v52,24,all,0.462,0.0366,0.08599999999999998,0.45539999999999997
8v52,25,all,0.42560000000000003,0.02,0.0528,0.4188
8v52,26,all,0.5128,0.0528,0.08639999999999999,0.5076
8v52,27,all,0.4549999999999999,0.0364,0.08559999999999998,0.45020000000000004
8v52,28,all,0.44599999999999995,0.0528,0.0692,0.4412
8v52,29,all,0.5640000000000001,0.037000000000000005,0.0698,0.5574
8v52,30,all,0.4818,0.02,0.02,0.4742
8v52,31,all,0.5418,0.0364,0.102,0.5336
8v52,32,all,0.596,0.0364,0.06920000000000001,0.5892000000000001
8v52,33,all,0.5786,0.02,0.0528,0.5747999999999999
8v52,34,all,0.5608,0.02,0.0692,0.5494
8v52,35,all,0.5574,0.02,0.0528,0.5511999999999999
8v52,36,all,0.5674,0.02,0.102,0.5614000000000001
8v52,37,all,0.5920000000000001,0.02,0.0528,0.5858
8v52,38,all,0.49500000000000005,0.02,0.0364,0.48180000000000006
8v52,39,all,0.581,0.0364,0.0694,0.5716
8v52,40,all,0.5933999999999999,0.0366,0.053,0.5886
8pij,1,all,0.0552,0.0552,0.0552,0.0552
8pij,2,all,0.06860000000000001,0.04920000000000001,0.049400000000000006,0.068
8pij,3,all,0.0806,0.045,0.049,0.0754
8pij,4,all,0.0924,0.0438,0.040999999999999995,0.0864
8pij,5,all,0.0974,0.0358,0.044199999999999996,0.08479999999999999
8pij,6,all,0.10800000000000001,0.04559999999999999,0.05779999999999999,0.0964
8pij,7,all,0.1094,0.039599999999999996,0.06240000000000001,0.09799999999999999
8pij,8,all,0.1174,0.04,0.05000000000000001,0.11
8pij,9,all,0.1114,0.0322,0.0502,0.10180000000000002
8pij,10,all,0.124,0.039599999999999996,0.046799999999999994,0.11359999999999999
8pij,11,all,0.126,0.0376,0.0416,0.117
8pij,12,all,0.12480000000000001,0.03660000000000001,0.042,0.11280000000000001
8pij,13,all,0.1174,0.032,0.0538,0.10200000000000001
8pij,14,all,0.1258,0.030999999999999996,0.057800000000000004,0.11199999999999999
8pij,15,all,0.12359999999999999,0.0318,0.038200000000000005,0.11139999999999999
8pij,16,all,0.14159999999999998,0.036000000000000004,0.048799999999999996,0.12380000000000001
8pij,17,all,0.1338,0.032600000000000004,0.05,0.11699999999999999
8pij,18,all,0.1278,0.0364,0.049800000000000004,0.1122
8pij,19,all,0.13899999999999998,0.0354,0.0344,0.1266
8pij,20,all,0.1428,0.03540000000000001,0.05399999999999999,0.1252
8pij,21,all,0.14980000000000002,0.037200000000000004,0.04,0.1358
8pij,22,all,0.1434,0.0342,0.04219999999999999,0.121
8pij,23,all,0.1386,0.0328,0.044800000000000006,0.1232
8pij,24,all,0.1456,0.031400000000000004,0.044199999999999996,0.13019999999999998
8pij,25,all,0.1474,0.0356,0.049800000000000004,0.1234
8pij,26,all,0.15199999999999997,0.0338,0.05419999999999999,0.129
8pij,27,all,0.15080000000000002,0.0318,0.0454,0.1296
8pij,28,all,0.1458,0.037000000000000005,0.05199999999999999,0.124
8pij,29,all,0.15059999999999998,0.034800000000000005,0.0458,0.1286
8pij,30,all,0.15039999999999998,0.0316,0.0484,0.1298
8pij,31,all,0.14700000000000002,0.0366,0.048999999999999995,0.12279999999999999
8pij,32,all,0.15100000000000002,0.0308,0.05459999999999999,0.12399999999999999
8pij,33,all,0.155,0.0364,0.0424,0.13140000000000002
8pij,34,all,0.15439999999999998,0.0414,0.040600000000000004,0.1316
8pij,35,all,0.1508,0.033800000000000004,0.0426,0.12499999999999999
8pij,36,all,0.15560000000000002,0.036000000000000004,0.038400000000000004,0.13219999999999998
8pij,37,all,0.1532,0.0308,0.0446,0.1292
8pij,38,all,0.15460000000000002,0.0352,0.04159999999999999,0.12879999999999997
8pij,39,all,0.15960000000000002,0.0294,0.042,0.1254
8pij,40,all,0.1628,0.033,0.044399999999999995,0.1366
8tq7,1,all,0.82,0.82,0.82,0.82
8tq7,2,all,0.8554,0.8321999999999999,0.8317999999999999,0.8542000000000001
8tq7,3,all,0.8666000000000001,0.8298000000000001,0.8362,0.8632000000000001
8tq7,4,all,0.8682,0.8277999999999999,0.8258,0.866
8tq7,5,all,0.8704,0.8271999999999998,0.8257999999999999,0.8694
8tq7,6,all,0.8780000000000001,0.821,0.8244,0.8746
8tq7,7,all,0.8754000000000001,0.8240000000000001,0.8270000000000001,0.8697999999999999
8tq7,8,all,0.8854000000000001,0.8274000000000002,0.8314,0.8828000000000001
8tq7,9,all,0.8811999999999999,0.8316,0.8321999999999999,0.8759999999999999
8tq7,10,all,0.8832000000000001,0.8251999999999999,0.8208000000000001,0.8792
8tq7,11,all,0.8812000000000001,0.8245999999999999,0.8264,0.8758000000000001
8tq7,12,all,0.8818,0.8297999999999999,0.8295999999999999,0.8745999999999999
8tq7,13,all,0.8854000000000001,0.8214,0.818,0.8786000000000002
8tq7,14,all,0.8891999999999999,0.825,0.8298000000000001,0.8825999999999999
8tq7,15,all,0.8867999999999999,0.8281999999999999,0.8230000000000001,0.8839999999999999
8tq7,16,all,0.889,0.8186,0.8213999999999999,0.8816000000000002
8tq7,17,all,0.8861999999999999,0.8249999999999998,0.8248000000000001,0.8782000000000001
8tq7,18,all,0.8904,0.8256000000000001,0.8234,0.8857999999999998
8tq7,19,all,0.8882000000000002,0.8214,0.8234,0.8792
8tq7,20,all,0.8937999999999999,0.8280000000000001,0.83,0.8874000000000001
8tq7,21,all,0.8911999999999999,0.8222,0.8173999999999999,0.8855999999999998
8tq7,22,all,0.8912,0.8207999999999999,0.8247999999999999,0.8836000000000002
8tq7,23,all,0.8932000000000001,0.8224000000000001,0.8263999999999999,0.8862000000000001
8tq7,24,all,0.8894,0.8244000000000001,0.8208000000000001,0.8815999999999999
8tq7,25,all,0.8934000000000001,0.8156,0.8172,0.8859999999999999
8tq7,26,all,0.8912,0.8203999999999999,0.8227999999999999,0.8852000000000001
8tq7,27,all,0.8954000000000001,0.8240000000000001,0.8180000000000001,0.8900000000000001
8tq7,28,all,0.8962,0.8192,0.8204,0.887
8tq7,29,all,0.8926000000000001,0.8205999999999999,0.8198000000000002,0.8858
8tq7,30,all,0.8952000000000001,0.818,0.8125999999999999,0.8898
8tq7,31,all,0.8936,0.8266,0.8275999999999999,0.8848
8tq7,32,all,0.8916,0.8266,0.8227999999999999,0.8832000000000001
8tq7,33,all,0.8937999999999998,0.8111999999999999,0.8131999999999999,0.8871999999999999
8tq7,34,all,0.8933999999999999,0.8172000000000001,0.8218000000000001,0.8854000000000001
8tq7,35,all,0.8933999999999999,0.8199999999999998,0.8264,0.8872
8tq7,36,all,0.894,0.8212,0.8253999999999999,0.8852
8tq7,37,all,0.8962,0.8234000000000001,0.8253999999999999,0.8880000000000001
8tq7,38,all,0.8966,0.8247999999999999,0.8262,0.8896
8tq7,39,all,0.895,0.8170000000000001,0.8223999999999999,0.8860000000000001
8tq7,40,all,0.894,0.8202000000000003,0.8242,0.8838000000000001
8tnt,1,all,0.0436,0.0436,0.0436,0.0436
8tnt,2,all,0.08899999999999998,0.0666,0.06120000000000001,0.08
8tnt,3,all,0.1414,0.0748,0.0714,0.13340000000000002
8tnt,4,all,0.1648,0.0574,0.07780000000000001,0.15680000000000002
8tnt,5,all,0.20679999999999998,0.08819999999999997,0.05540000000000001,0.1972
8tnt,6,all,0.18340000000000004,0.09760000000000002,0.06119999999999999,0.1728
8tnt,7,all,0.19519999999999998,0.0678,0.08040000000000001,0.1862
8tnt,8,all,0.2198,0.054000000000000006,0.057999999999999996,0.21380000000000002
8tnt,9,all,0.213,0.0658,0.0712,0.2046
8tnt,10,all,0.23379999999999998,0.0862,0.051399999999999994,0.225
8tnt,11,all,0.26380000000000003,0.09320000000000002,0.06080000000000001,0.2538
8tnt,12,all,0.33379999999999993,0.0862,0.0728,0.32799999999999996
8tnt,13,all,0.263,0.07339999999999999,0.049600000000000005,0.2554
8tnt,14,all,0.3008,0.1108,0.066,0.29359999999999997
8tnt,15,all,0.2702,0.0672,0.0658,0.2604
8tnt,16,all,0.3,0.10680000000000002,0.08520000000000001,0.2938
8tnt,17,all,0.2842,0.068,0.06960000000000001,0.27840000000000004
8tnt,18,all,0.3521999999999999,0.08660000000000002,0.0722,0.34740000000000004
8tnt,19,all,0.31139999999999995,0.11460000000000001,0.07060000000000001,0.3032
8tnt,20,all,0.3478,0.1226,0.08040000000000001,0.34120000000000006
8tnt,21,all,0.3464000000000001,0.143,0.0614,0.341
8tnt,22,all,0.3556,0.1234,0.053000000000000005,0.34979999999999994
8tnt,23,all,0.3676,0.106,0.08299999999999999,0.3642
8tnt,24,all,0.3882,0.17720000000000002,0.059000000000000004,0.3828000000000001
8tnt,25,all,0.337,0.08380000000000001,0.061,0.32799999999999996
8tnt,26,all,0.3617999999999999,0.0888,0.06380000000000001,0.35760000000000003
8tnt,27,all,0.3954000000000001,0.13940000000000002,0.0588,0.3902000000000001
8tnt,28,all,0.40240000000000004,0.1436,0.07100000000000001,0.39840000000000003
8tnt,29,all,0.39520000000000005,0.1182,0.0726,0.39000000000000007
8tnt,30,all,0.37999999999999995,0.12720000000000004,0.0588,0.3766
8tnt,31,all,0.37839999999999996,0.15280000000000002,0.0692,0.37
8tnt,32,all,0.42200000000000004,0.1456,0.05539999999999999,0.4172
8tnt,33,all,0.4188,0.1454,0.06079999999999999,0.41240000000000004
8tnt,34,all,0.44880000000000003,0.131,0.06,0.44660000000000005
8tnt,35,all,0.42700000000000005,0.13940000000000002,0.0594,0.4218
8tnt,36,all,0.3874000000000001,0.10400000000000001,0.0748,0.38000000000000006
8tnt,37,all,0.44900000000000007,0.1736,0.07200000000000001,0.4434
8tnt,38,all,0.41900000000000004,0.1184,0.0552,0.413
8tnt,39,all,0.4096,0.1368,0.08460000000000002,0.4056
8tnt,40,all,0.4664,0.1718,0.0792,0.46260000000000007
8w0y,1,all,0.0134,0.0134,0.0134,0.0134
8w0y,2,all,0.0256,0.023600000000000003,0.0204,0.025
8w0y,3,all,0.06680000000000001,0.053,0.0368,0.06280000000000001
8w0y,4,all,0.0482,0.0218,0.013000000000000003,0.0446
8w0y,5,all,0.0512,0.03,0.0114,0.048
8w0y,6,all,0.0532,0.028399999999999998,0.0128,0.04719999999999999
8w0y,7,all,0.0646,0.0332,0.013000000000000001,0.0574
8w0y,8,all,0.0588,0.0392,0.011600000000000001,0.049800000000000004
8w0y,9,all,0.05739999999999999,0.022400000000000003,0.0204,0.048
8w0y,10,all,0.0754,0.037200000000000004,0.0132,0.06399999999999999
8w0y,11,all,0.09879999999999999,0.0414,0.021399999999999995,0.0862
8w0y,12,all,0.1082,0.04239999999999999,0.0208,0.09459999999999999
8w0y,13,all,0.11399999999999999,0.0662,0.038000000000000006,0.09579999999999998
8w0y,14,all,0.09380000000000002,0.0498,0.021200000000000007,0.0766
8w0y,15,all,0.07860000000000002,0.05759999999999999,0.0144,0.0632
8w0y,16,all,0.1016,0.032,0.023399999999999997,0.08779999999999999
8w0y,17,all,0.11080000000000002,0.0354,0.0236,0.0956
8w0y,18,all,0.10699999999999997,0.0264,0.0202,0.08800000000000001
8w0y,19,all,0.096,0.0246,0.020600000000000004,0.07639999999999998
8w0y,20,all,0.1144,0.042399999999999986,0.0222,0.09459999999999999
8w0y,21,all,0.12140000000000001,0.0504,0.0152,0.10200000000000001
8w0y,22,all,0.1796,0.0768,0.025,0.1628
8w0y,23,all,0.154,0.028399999999999998,0.0128,0.13899999999999998
8w0y,24,all,0.1328,0.05,0.0212,0.11699999999999999
8w0y,25,all,0.19099999999999998,0.0564,0.018000000000000002,0.17620000000000002
8w0y,26,all,0.19579999999999997,0.0664,0.015,0.18119999999999997
8w0y,27,all,0.1574,0.0768,0.023000000000000003,0.1366
8w0y,28,all,0.13440000000000002,0.07859999999999999,0.0206,0.11380000000000001
8w0y,29,all,0.1752,0.0682,0.0138,0.15780000000000002
8w0y,30,all,0.162,0.0676,0.013399999999999999,0.1454
8w0y,31,all,0.18159999999999996,0.044199999999999996,0.0218,0.16399999999999998
8w0y,32,all,0.1602,0.05859999999999999,0.011800000000000001,0.141
8w0y,33,all,0.19519999999999998,0.05799999999999999,0.0124,0.17859999999999998
8w0y,34,all,0.20759999999999998,0.0802,0.0222,0.193
8w0y,35,all,0.192,0.077,0.019400000000000004,0.174
8w0y,36,all,0.20240000000000002,0.11,0.0128,0.1856
8w0y,37,all,0.22820000000000001,0.069,0.0152,0.21499999999999997
8w0y,38,all,0.20720000000000002,0.07719999999999999,0.0136,0.19099999999999998
8w0y,39,all,0.2286,0.0696,0.023600000000000003,0.21259999999999998
8w0y,40,all,0.23579999999999998,0.08579999999999999,0.039,0.22119999999999998
8tbq,1,all,0.47680000000000006,0.47680000000000006,0.47680000000000006,0.47680000000000006
8tbq,2,all,0.5707999999999999,0.5578,0.5409999999999999,0.5701999999999999
8tbq,3,all,0.6134,0.5888000000000001,0.5656,0.6123999999999999
8tbq,4,all,0.6437999999999999,0.6158,0.6262000000000001,0.6416000000000001
8tbq,5,all,0.6532000000000001,0.631,0.633,0.6506000000000001
8tbq,6,all,0.6534,0.6268,0.6372,0.6503999999999999
8tbq,7,all,0.659,0.6337999999999999,0.6434000000000001,0.6579999999999999
8tbq,8,all,0.6694,0.6376,0.6492,0.6684
8tbq,9,all,0.6659999999999999,0.6366,0.6458000000000002,0.6644
8tbq,10,all,0.6656,0.6378,0.6467999999999999,0.6642
8tbq,11,all,0.6709999999999999,0.6315999999999999,0.6552,0.6696
8tbq,12,all,0.6679999999999998,0.6278,0.6438000000000001,0.6671999999999998
8tbq,13,all,0.6709999999999999,0.637,0.6496,0.6679999999999999
8tbq,14,all,0.6725999999999999,0.6275999999999999,0.6456000000000001,0.6725999999999999
8tbq,15,all,0.6710000000000003,0.6338,0.6408,0.6678000000000002
8tbq,16,all,0.6761999999999999,0.628,0.6492,0.6741999999999999
8tbq,17,all,0.6751999999999999,0.6362,0.6432000000000001,0.6734
8tbq,18,all,0.6749999999999998,0.6344000000000001,0.6466,0.6733999999999999
8tbq,19,all,0.6844,0.6328,0.6526000000000001,0.6834
8tbq,20,all,0.6801999999999998,0.6322000000000001,0.6476000000000001,0.6788
8tbq,21,all,0.6827999999999997,0.6296,0.6459999999999999,0.6823999999999998
8tbq,22,all,0.6811999999999999,0.633,0.6437999999999999,0.6803999999999999
8tbq,23,all,0.6818,0.6244,0.642,0.6799999999999998
8tbq,24,all,0.6833999999999999,0.627,0.6484000000000001,0.6825999999999999
8tbq,25,all,0.6842,0.6336,0.652,0.6828000000000002
8tbq,26,all,0.6886000000000001,0.6325999999999999,0.6464,0.6866000000000001
8tbq,27,all,0.6858,0.629,0.6506000000000001,0.6826000000000001
8tbq,28,all,0.6853999999999998,0.6308,0.6428,0.6833999999999999
8tbq,29,all,0.6858,0.6304000000000001,0.6437999999999999,0.6842
8tbq,30,all,0.6871999999999998,0.6288,0.6468,0.6855999999999999
8tbq,31,all,0.689,0.6274000000000001,0.6484000000000001,0.6869999999999998
8tbq,32,all,0.6910000000000001,0.6335999999999999,0.6398,0.6882
8tbq,33,all,0.6866,0.632,0.6524000000000001,0.6852000000000001
8tbq,34,all,0.6873999999999998,0.6324000000000001,0.6386000000000002,0.6845999999999998
8tbq,35,all,0.6918000000000001,0.63,0.6518,0.6897999999999999
8tbq,36,all,0.6916,0.6376000000000001,0.6578,0.6890000000000001
8tbq,37,all,0.6896,0.627,0.6533999999999999,0.6872
8tbq,38,all,0.6916,0.6342,0.6506000000000001,0.6872
8tbq,39,all,0.6858000000000001,0.6262000000000001,0.6460000000000001,0.684
8tbq,40,all,0.6914,0.6245999999999999,0.6472,0.6888000000000001
8jyr,1,all,0.0318,0.0318,0.0318,0.0318
8jyr,2,all,0.039200000000000006,0.035,0.034,0.0378
8jyr,3,all,0.04359999999999999,0.0342,0.0342,0.042199999999999994
8jyr,4,all,0.045200000000000004,0.0328,0.031,0.043
8jyr,5,all,0.0478,0.034,0.033400000000000006,0.0454
8jyr,6,all,0.0478,0.03440000000000001,0.031,0.04580000000000001
8jyr,7,all,0.051000000000000004,0.033400000000000006,0.032600000000000004,0.04699999999999999
8jyr,8,all,0.051,0.0322,0.031,0.049
8jyr,9,all,0.051800000000000006,0.0316,0.028999999999999998,0.047599999999999996
8jyr,10,all,0.05259999999999999,0.032,0.0288,0.049800000000000004
8jyr,11,all,0.0552,0.032400000000000005,0.0298,0.051
8jyr,12,all,0.0526,0.034600000000000006,0.0302,0.0478
8jyr,13,all,0.0528,0.029800000000000004,0.028000000000000004,0.0492
8jyr,14,all,0.0538,0.0308,0.030600000000000002,0.050199999999999995
8jyr,15,all,0.057999999999999996,0.0316,0.031400000000000004,0.052199999999999996
8jyr,16,all,0.05739999999999999,0.0282,0.028600000000000004,0.051
8jyr,17,all,0.057999999999999996,0.0278,0.0258,0.0524
8jyr,18,all,0.056999999999999995,0.028000000000000004,0.0274,0.052000000000000005
8jyr,19,all,0.05859999999999999,0.0292,0.027800000000000002,0.0538
8jyr,20,all,0.05779999999999999,0.027600000000000003,0.027200000000000002,0.0548
8jyr,21,all,0.058199999999999995,0.0304,0.0274,0.0556
8jyr,22,all,0.063,0.028000000000000004,0.0274,0.05600000000000001
8jyr,23,all,0.058199999999999995,0.0294,0.028999999999999998,0.0544
8jyr,24,all,0.062400000000000004,0.027399999999999997,0.028000000000000004,0.05840000000000001
8jyr,25,all,0.06079999999999999,0.0282,0.0268,0.0558
8jyr,26,all,0.06199999999999999,0.026399999999999996,0.0278,0.055600000000000004
8jyr,27,all,0.062,0.025,0.025200000000000004,0.056799999999999996
8jyr,28,all,0.0626,0.026600000000000002,0.0262,0.056799999999999996
8jyr,29,all,0.0638,0.0264,0.0238,0.05659999999999999
8jyr,30,all,0.0608,0.023200000000000002,0.026600000000000002,0.055999999999999994
8jyr,31,all,0.061799999999999994,0.024800000000000003,0.0256,0.055999999999999994
8jyr,32,all,0.06359999999999999,0.026600000000000002,0.0268,0.0576
8jyr,33,all,0.059800000000000006,0.025000000000000005,0.0274,0.0552
8jyr,34,all,0.0622,0.023200000000000002,0.025000000000000005,0.0582
8jyr,35,all,0.0632,0.023400000000000004,0.024400000000000005,0.0584
8jyr,36,all,0.0638,0.0248,0.025200000000000004,0.059
8jyr,37,all,0.060200000000000004,0.0256,0.0242,0.055
8jyr,38,all,0.0634,0.0238,0.0254,0.058199999999999995
8jyr,39,all,0.061200000000000004,0.025199999999999997,0.025200000000000004,0.0572
8jyr,40,all,0.063,0.023000000000000003,0.0254,0.0576
8jeo,1,all,0.9014,0.9014,0.9014,0.9014
8jeo,2,all,0.9080000000000001,0.8998,0.9016,0.9059999999999999
8jeo,3,all,0.9078000000000002,0.8987999999999999,0.8990000000000002,0.9054000000000001
8jeo,4,all,0.9102000000000001,0.9033999999999999,0.902,0.9060000000000001
8jeo,5,all,0.9117999999999999,0.9018,0.9026000000000001,0.9080000000000001
8jeo,6,all,0.9148000000000001,0.9000000000000001,0.9024000000000001,0.9102000000000001
8jeo,7,all,0.9118,0.8986,0.9002,0.9084
8jeo,8,all,0.9163999999999999,0.8998,0.9014000000000002,0.9114
8jeo,9,all,0.915,0.9004000000000001,0.9026,0.911
8jeo,10,all,0.9182000000000001,0.9012,0.9028,0.9117999999999999
8jeo,11,all,0.917,0.9014,0.9049999999999998,0.9124000000000001
8jeo,12,all,0.9174,0.9004000000000001,0.9022,0.9112
8jeo,13,all,0.9162,0.8986,0.8996000000000001,0.9084
8jeo,14,all,0.9180000000000001,0.8988,0.9018,0.912
8jeo,15,all,0.9206,0.8998,0.8998,0.9149999999999998
8jeo,16,all,0.9194,0.9029999999999998,0.9019999999999999,0.9146
8jeo,17,all,0.9211999999999999,0.9009999999999999,0.9037999999999999,0.9116000000000001
8jeo,18,all,0.9216,0.9026000000000001,0.9042000000000001,0.9159999999999999
8jeo,19,all,0.9206,0.9,0.9007999999999999,0.9144000000000001
8jeo,20,all,0.9224000000000001,0.9014,0.9062,0.9148
8jeo,21,all,0.9226000000000001,0.902,0.9057999999999999,0.9168000000000001
8jeo,22,all,0.9209999999999999,0.9002,0.9026000000000001,0.9146
8jeo,23,all,0.9229999999999999,0.9031999999999999,0.9024000000000001,0.9174
8jeo,24,all,0.9224,0.8983999999999999,0.8998,0.9148000000000001
8jeo,25,all,0.9234,0.8999999999999999,0.9028,0.9149999999999998
8jeo,26,all,0.924,0.8974,0.9004000000000001,0.9164
8jeo,27,all,0.921,0.8996,0.9053999999999999,0.9136
8jeo,28,all,0.9236,0.9018,0.9066,0.9159999999999999
8jeo,29,all,0.9238000000000001,0.9016,0.9076000000000001,0.9152000000000001
8jeo,30,all,0.925,0.9012,0.9056000000000001,0.9164000000000001
8jeo,31,all,0.9236,0.8998,0.9019999999999999,0.9131999999999999
8jeo,32,all,0.9238000000000001,0.9024,0.9053999999999999,0.9158000000000002
8jeo,33,all,0.9242,0.9054000000000001,0.91,0.9139999999999999
8jeo,34,all,0.9238000000000001,0.9022000000000001,0.9074,0.9166
